# wavelength[A] tau flux flux_error
6.569600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.570400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.571200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.572000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.572800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.573600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.574400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.575200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.576000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.576800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.577600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.578400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.579200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.580000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.580800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.581600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.582400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.583200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.584000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.584800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.585600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.586400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.587200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.588000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.588800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.589600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.590400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.591200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.592000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.592800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.593600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.594400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.595200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.596000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.596800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.597600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.598400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.599200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.600000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.600800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.601600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.602400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.603200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.604000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.604800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.605600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.606400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.607200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.608000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.608800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.609600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.610400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.611200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.612000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.612800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.613600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.614400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.615200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.616000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.616800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.617600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.618400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.619200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.620000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.620800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.621600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.622400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.623200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.624000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.624800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.625600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.626400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.627200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.628000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.628800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.629600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.630400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.631200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.632000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.632800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.633600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.634400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.635200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.636000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.636800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.637600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.638400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.639200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.640000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.640800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.641600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.642400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.643200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.644000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.644800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.645600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.646400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.647200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.648000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.648800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.649600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.650400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.651200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.652000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.652800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.653600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.654400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.655200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.656000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.656800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.657600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.658400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.659200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.660000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.660800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.661600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.662400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.663200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.664000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.664800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.665600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.666400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.667200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.668000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.668800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.669600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.670400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.671200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.672000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.672800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.673600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.674400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.675200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.676000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.676800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.677600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.678400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.679200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.680000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.680800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.681600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.682400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.683200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.684000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.684800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.685600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.686400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.687200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.688000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.688800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.689600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.690400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.691200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.692000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.692800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.693600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.694400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.695200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.696000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.696800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.697600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.698400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.699200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.700000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.700800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.701600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.702400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.703200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.704000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.704800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.705600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.706400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.707200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.708000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.708800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.709600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.710400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.711200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.712000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.712800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.713600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.714400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.715200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.716000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.716800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.717600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.718400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.719200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.720000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.720800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.721600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.722400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.723200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.724000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.724800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.725600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.726400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.727200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.728000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.728800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.729600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.730400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.731200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.732000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.732800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.733600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.734400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.735200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.736000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.736800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.737600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.738400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.739200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.740000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.740800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.741600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.742400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.743200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.744000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.744800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.745600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.746400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.747200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.748000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.748800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.749600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.750400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.751200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.752000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.752800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.753600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.754400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.755200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.756000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.756800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.757600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.758400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.759200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.760000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.760800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.761600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.762400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.763200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.764000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.764800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.765600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.766400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.767200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.768000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.768800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.769600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.770400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.771200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.772000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.772800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.773600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.774400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.775200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.776000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.776800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.777600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.778400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.779200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.780000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.780800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.781600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.782400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.783200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.784000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.784800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.785600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.786400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.787200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.788000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.788800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.789600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.790400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.791200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.792000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.792800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.793600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.794400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.795200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.796000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.796800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.797600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.798400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.799200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.800000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.800800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.801600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.802400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.803200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.804000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.804800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.805600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.806400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.807200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.808000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.808800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.809600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.810400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.811200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.812000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.812800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.813600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.814400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.815200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.816000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.816800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.817600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.818400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.819200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.820000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.820800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.821600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.822400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.823200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.824000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.824800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.825600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.826400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.827200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.828000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.828800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.829600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.830400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.831200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.832000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.832800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.833600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.834400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.835200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.836000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.836800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.837600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.838400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.839200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.840000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.840800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.841600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.842400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.843200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.844000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.844800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.845600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.846400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.847200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.848000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.848800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.849600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.850400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.851200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.852000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.852800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.853600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.854400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.855200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.856000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.856800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.857600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.858400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.859200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.860000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.860800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.861600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.862400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.863200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.864000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.864800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.865600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.866400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.867200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.868000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.868800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.869600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.870400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.871200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.872000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.872800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.873600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.874400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.875200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.876000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.876800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.877600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.878400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.879200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.880000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.880800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.881600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.882400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.883200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.884000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.884800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.885600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.886400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.887200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.888000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.888800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.889600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.890400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.891200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.892000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.892800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.893600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.894400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.895200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.896000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.896800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.897600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.898400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.899200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.900000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.900800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.901600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.902400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.903200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.904000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.904800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.905600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.906400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.907200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.908000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.908800e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.909600e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.910400e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.911200e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.912000e+03 0.000000e+00 1.000000e+00 1.000000e-01
6.912800e+03 0.000000e+00 1.000000e+00 1.000000e-01
